Nome,Sexo,CPF,Idade,Email,ENEM,Abandono,AbandonoSemestre,CRA_apos2,CRA_apos4,CRA_apos6
Noah Carvalho,M,094.857.321-04,21,giovannacosta@example.com,700,True,2.0,0.0,0.0,0.0
Ana Laura Gonçalves,F,160.387.549-20,26,da-rosamaria-clara@example.net,762,False,0.0,7.056765703891845,8.273892713455007,8.664853235629334
Luana Novaes,F,015.697.234-43,28,theopires@example.com,649,True,3.0,6.0344114887111635,0.0,0.0
Sra. Stephany Pereira,F,807.931.254-05,23,dvieira@example.com,653,True,2.0,0.0,0.0,0.0
Eduarda Fernandes,F,304.571.986-48,28,oduarte@example.com,728,False,0.0,7.969396746985914,5.563589545843467,7.528429532182691
Sr. Luiz Miguel Almeida,M,983.601.754-20,21,clara90@example.com,707,True,5.0,8.829157921047338,9.57121356145884,0.0
Clara Jesus,F,329.867.140-13,28,luiza45@example.net,776,True,4.0,6.979146334727037,0.0,0.0
Enrico da Conceição,M,041.928.356-06,26,portovicente@example.net,643,True,2.0,0.0,0.0,0.0
Nathan Almeida,M,910.347.528-04,23,da-costajoao-vitor@example.net,654,True,3.0,7.910685766482972,0.0,0.0
Cecília Porto,F,957.186.024-76,26,danilo03@example.org,713,False,0.0,9.444357788349635,8.619227600816501,6.046775120383081
Beatriz Pinto,F,348.561.097-66,20,renan00@example.org,695,True,5.0,9.177958489062778,9.681934331809837,0.0
Diogo da Cunha,M,492.801.365-42,19,ymoraes@example.com,706,True,7.0,8.69173332707181,8.227889391503929,9.243137027294974
João Souza,M,095.762.381-02,23,zdias@example.net,763,True,1.0,0.0,0.0,0.0
Rodrigo Almeida,M,652.139.087-21,25,pedro-lucas50@example.com,713,False,0.0,9.523298347292485,9.65613792881404,8.963894174605654
Maysa das Neves,F,372.491.806-22,18,isaac48@example.com,660,False,0.0,9.607590501920473,6.268692699448034,6.0093735978306135
Maria Julia Carvalho,F,764.913.802-03,26,rsilveira@example.com,687,False,0.0,5.246216804520229,9.928497220418878,8.36657676504117
Clarice da Mata,F,381.670.425-53,27,gabrielacavalcanti@example.org,769,True,2.0,0.0,0.0,0.0
Olivia Alves,F,048.139.762-04,24,agathada-cunha@example.org,756,True,1.0,0.0,0.0,0.0
Sra. Helena das Neves,F,981.324.506-98,21,qmoreira@example.net,655,False,0.0,5.010524275684206,8.42421823810432,6.468036457001529
Carlos Eduardo da Conceição,M,504.732.918-60,24,costaian@example.org,743,False,0.0,5.7414131790442555,8.522625165159239,8.762544330114572
Letícia das Neves,F,048.621.957-76,22,silvasabrina@example.org,785,True,7.0,8.024942638769035,5.682918309205803,6.458483506864718
Srta. Olivia Cardoso,F,821.345.690-42,24,marialima@example.com,736,True,1.0,0.0,0.0,0.0
Davi Lucas Freitas,M,492.671.038-22,28,alananogueira@example.net,643,False,0.0,6.799051339594434,9.6969939041288,5.46447273513483
Ana Lívia Cardoso,F,251.738.940-32,18,portofelipe@example.com,706,True,2.0,0.0,0.0,0.0
Lorenzo Santos,M,235.897.064-65,28,gomesana-julia@example.net,765,True,6.0,6.70190274930267,8.563788644352062,0.0
Guilherme da Mata,M,615.870.294-30,18,maria-fernandabarbosa@example.org,689,False,0.0,9.849838220436073,7.127797459291889,7.488002402828313
Samuel Moura,M,356.817.920-21,22,marcelacunha@example.com,795,True,6.0,9.469197288387749,9.33600755255195,0.0
Ana Carolina Araújo,F,869.320.175-12,23,ana-vitoria50@example.org,684,False,0.0,5.056709788383793,5.277096144222565,7.1201993177533485
Ana Ramos,F,908.673.514-20,23,santosjoana@example.com,773,True,2.0,0.0,0.0,0.0
Helena Mendes,F,298.614.350-42,20,krezende@example.org,731,False,0.0,9.927871018851942,7.733226996065513,6.076344725981156
Luiz Fernando Barbosa,M,896.013.472-40,27,caio91@example.org,642,True,4.0,7.303652637570651,0.0,0.0
Eduarda Alves,F,823.954.017-14,19,gcardoso@example.org,762,False,0.0,9.322824662480604,9.182126463679738,6.211157099299518
João Miguel Silveira,M,974.531.286-09,18,almeidatheo@example.org,743,False,0.0,7.75670538475969,6.311510379884232,7.239923263937575
Bianca Teixeira,F,981.365.472-46,28,freitasbryan@example.org,752,True,7.0,8.623688108827468,9.644405645380097,7.582258138570966
Juliana Pinto,F,792.650.143-34,23,ana-carolina27@example.net,778,False,0.0,8.950575011403975,9.737286125129415,9.58143043154021
Yuri Ferreira,M,321.756.948-28,23,marcela96@example.com,741,False,0.0,5.720966552542171,9.122490386033483,5.566186256876291
Isis Correia,F,243.568.019-89,25,heitor50@example.org,780,False,0.0,9.590692627134766,9.354473697587876,5.941832848810808
Rafael Moura,M,871.632.059-02,28,maria-ceciliada-cruz@example.net,792,False,0.0,8.20681950988607,9.563200677274429,5.510471272791556
Davi Lucas Ramos,M,456.320.718-71,22,bcorreia@example.org,735,False,0.0,8.395519929945305,8.245676658402491,5.935480121749393
Carlos Eduardo da Luz,M,980.352.417-88,21,carolinegomes@example.org,796,False,0.0,7.806563361561055,8.977317439548269,5.2147469712235806
Murilo da Costa,M,891.674.532-28,21,teixeiraanthony@example.net,762,True,3.0,8.524727089961871,0.0,0.0
Paulo da Mota,M,830.195.267-95,18,melomaria-julia@example.net,651,False,0.0,5.219690995537741,6.910082766568369,6.510484598559716
Juan Peixoto,M,349.620.875-92,22,da-pazjoao-gabriel@example.org,720,True,2.0,0.0,0.0,0.0
Maria Fernanda Moraes,F,643.052.981-98,26,camposjoao-guilherme@example.com,732,False,0.0,5.895681896013248,6.754026611171913,5.776635468621338
Dr. Luiz Otávio Viana,M,847.603.295-10,20,leandro79@example.net,655,True,4.0,6.951518542333817,0.0,0.0
Benício Oliveira,M,694.251.780-11,23,vrezende@example.org,754,False,0.0,5.8717741852697385,7.116923071279496,8.8792162096915
Yago Souza,M,065.417.398-20,28,daniela97@example.org,798,True,2.0,0.0,0.0,0.0
Laura Porto,F,769.853.041-84,28,kmelo@example.org,705,False,0.0,5.71484880644362,6.535587021677976,7.308094945209291
Camila Almeida,F,124.750.986-94,19,julialima@example.org,676,True,3.0,9.578970754756996,0.0,0.0
Raul Cardoso,M,063.218.954-15,18,ymoura@example.net,738,False,0.0,6.45049875515258,9.155316610917044,5.791219025830452
Sr. Thomas Lima,M,732.198.046-40,26,araujoenzo-gabriel@example.org,740,False,0.0,9.013225352277548,6.767113108749437,9.124447478571305
Dr. Diego Ramos,M,910.428.563-89,20,wmonteiro@example.net,748,False,0.0,6.1934325307846425,9.44859104206662,9.936575136303711
Alana Pires,F,547.362.108-26,19,wsouza@example.org,777,True,6.0,6.3704664902341435,6.097342968362094,0.0
Srta. Heloísa da Rocha,F,045.217.893-23,19,oda-paz@example.com,716,False,0.0,6.034957023986586,8.809084656707016,8.127745226654232
Diogo Correia,M,965.437.280-00,25,crodrigues@example.net,649,True,3.0,5.040658969755678,0.0,0.0
Lívia Mendes,F,610.852.749-85,20,enzo-gabrielteixeira@example.org,732,True,1.0,0.0,0.0,0.0
Nina Fernandes,F,812.645.073-80,25,alvesluiz-felipe@example.net,798,False,0.0,5.686893809679765,5.400972622028647,7.244786499174108
Sr. Bernardo Cunha,M,829.360.547-29,25,ana-beatrizlopes@example.com,777,False,0.0,6.35662653235333,8.14924165789137,7.228982534524565
Kevin Barros,M,483.275.901-97,27,maria-fernandaviana@example.net,671,False,0.0,5.85546807944975,9.222119774326679,5.592312472776959
Sofia Teixeira,F,865.034.972-29,22,larasilva@example.net,718,False,0.0,5.447666730763726,5.907736752378438,8.839255621892672
Pietro Silveira,M,624.187.935-91,24,isabelda-cunha@example.org,645,True,7.0,5.299675478373067,8.955192241855366,6.285823084521471
Maria Clara da Conceição,F,512.349.680-70,20,rcostela@example.net,765,True,4.0,6.117584553928801,0.0,0.0
Ana Sophia da Mata,F,315.068.742-07,28,pcastro@example.com,758,False,0.0,6.279711939632452,5.4661987077548435,5.954232658404427
Sra. Lívia Rezende,F,817.259.043-14,25,da-cruznicolas@example.org,723,True,6.0,7.609469704431389,7.671502203716704,0.0
Evelyn Ramos,F,871.350.492-41,26,novaesleticia@example.net,718,True,7.0,9.491632333644993,8.535644898948416,6.27894031213521
Melissa Ribeiro,F,153.067.498-01,19,emanuelda-costa@example.net,761,False,0.0,6.805417958300806,6.6819271811656815,6.116472708016809
Davi Luiz Lima,M,328.975.014-05,20,luigi32@example.org,683,False,0.0,8.723676663708401,9.850113654397814,8.063636714988407
Amanda Cardoso,F,960.547.823-47,27,yagomonteiro@example.com,741,False,0.0,7.882502311629442,9.38913880513296,8.614871008951425
Kaique Jesus,M,041.752.896-58,25,bruno52@example.com,641,False,0.0,5.180913378387945,5.322489533094378,9.573867032190126
Amanda Sales,F,839.041.572-05,22,lucas-gabrielazevedo@example.org,697,False,0.0,7.854328161959075,9.919258276887746,9.314747010794038
Sr. Nathan Nogueira,M,482.519.673-09,27,rodriguesjoao-vitor@example.com,796,True,3.0,9.012700371840943,0.0,0.0
Maria Cecília Moraes,F,278.016.549-94,23,rebecada-mata@example.org,785,False,0.0,7.779253770967246,7.718151237193946,9.868735899801173
Rafael da Mata,M,051.684.732-53,20,breno75@example.net,732,False,0.0,6.1551088900107835,6.22724980614893,9.114058569012277
Luiz Felipe Jesus,M,680.731.495-75,19,leticia06@example.com,795,False,0.0,6.428943312138751,8.543601026094084,5.520978706464016
Sr. Rafael Pinto,M,983.516.204-24,25,natalia14@example.net,704,True,2.0,0.0,0.0,0.0
Mariana Cardoso,F,146.327.089-50,24,amandasilva@example.org,767,True,4.0,7.284424962254012,0.0,0.0
Stella Pires,F,690.214.375-70,27,alexandreoliveira@example.com,712,False,0.0,8.849693616202336,5.19829519497881,9.929656051419672
Srta. Maria Luiza Vieira,F,469.017.832-13,21,da-pazheitor@example.net,746,True,2.0,0.0,0.0,0.0
Maria Clara Rezende,F,987.542.036-00,27,marcos-vinicius86@example.net,790,False,0.0,7.791103600206377,7.152764933921325,8.723546658909083
Bianca Nunes,F,745.809.362-56,20,da-cunhalaura@example.com,776,False,0.0,6.63416303600532,8.054001939085133,9.30149976574738
Luiz Otávio Carvalho,M,492.657.013-07,27,otavio57@example.org,646,True,7.0,5.513597810444205,5.192883865953712,6.9414286764637705
Mariana Cavalcanti,F,235.198.076-02,22,rpereira@example.org,758,True,7.0,9.653552549160064,6.928076540380516,7.517066612924005
Sra. Yasmin Alves,F,752.396.408-74,23,matheusferreira@example.net,800,True,4.0,5.767698247256183,0.0,0.0
Henrique Aragão,M,675.921.083-21,18,dgomes@example.com,646,True,1.0,0.0,0.0,0.0
Kaique Pinto,M,706.438.159-10,19,sarahcostela@example.net,715,False,0.0,7.391838560406398,9.233099912652937,9.619449720028628
Camila Freitas,F,702.358.941-41,18,claricepeixoto@example.com,648,True,2.0,0.0,0.0,0.0
Enzo Gabriel Moreira,M,935.241.086-60,20,eloah60@example.net,784,False,0.0,9.394806936181912,8.909100297452637,6.8194464141830675
Clara Pires,F,973.681.054-20,19,nicolas23@example.org,694,False,0.0,8.593470175235625,6.551129945909215,5.43788111260013
Larissa Freitas,F,870.236.491-31,22,carvalhosophia@example.org,696,False,0.0,6.409377977679563,7.313637941010019,6.553266408035348
Fernanda da Rocha,F,190.627.853-95,20,lorena11@example.org,648,True,7.0,7.8413055964412495,9.525486180403721,8.565966089947299
Natália Fernandes,F,673.109.852-30,19,alice60@example.org,682,True,2.0,0.0,0.0,0.0
Valentina Ribeiro,F,659.387.124-91,19,mribeiro@example.net,657,False,0.0,6.18763463139123,5.899853574601851,5.593504794922472
João Gabriel Rezende,M,130.874.296-78,19,arthur49@example.org,758,True,2.0,0.0,0.0,0.0
Sr. Marcelo Vieira,M,986.370.142-40,24,vitor-gabrielmelo@example.org,653,True,3.0,5.248432109967723,0.0,0.0
Dr. Miguel da Mata,M,438.791.062-31,21,maria15@example.net,711,False,0.0,9.732776973095618,5.213292857213078,7.547999300268611
Amanda Barbosa,F,946.573.281-82,28,gda-rosa@example.com,746,True,2.0,0.0,0.0,0.0
Srta. Eduarda da Costa,F,213.768.049-13,26,luiz-henriquecosta@example.org,696,False,0.0,8.257988582596033,8.024688310576096,7.237517813886029
João Pedro Barros,M,159.246.870-58,28,joaoda-costa@example.org,729,False,0.0,9.472231695114228,6.084049858398575,8.709893365248917
Luiz Otávio Barros,M,149.587.603-93,28,da-motaisaac@example.net,784,False,0.0,9.07942492942004,8.513349133210227,9.820955347284663
Maria Sophia Nogueira,F,824.609.571-49,28,nicolaspeixoto@example.org,768,True,5.0,6.463986816996041,7.271113267464579,0.0
Sra. Maria Cecília Novaes,F,482.071.356-62,20,wcunha@example.com,781,True,1.0,0.0,0.0,0.0
Enrico Freitas,M,061.823.479-96,20,vsantos@example.com,684,True,7.0,8.101700396429893,7.801028828575853,6.6238261007790555
Sr. Paulo Porto,M,045.839.216-24,26,jcaldeira@example.org,647,True,1.0,0.0,0.0,0.0
Pietra da Cruz,F,439.162.780-96,20,castrogabrielly@example.net,750,False,0.0,9.57286665162459,8.407260344106891,9.243054161594833
Clara Novaes,F,298.170.456-76,18,ana-beatriz18@example.net,666,True,7.0,7.08454421232611,9.381393400243809,8.945930834750484
Marina da Conceição,F,361.027.845-53,25,costelaluiz-miguel@example.org,796,True,4.0,7.130151615548021,0.0,0.0
Sabrina Rodrigues,F,103.945.268-05,28,scarvalho@example.net,651,False,0.0,7.339183226460776,8.508501634299542,8.040148369257242
Srta. Sarah Rodrigues,F,694.210.537-61,23,evelyn16@example.net,800,False,0.0,9.471954016123128,8.849240172523874,7.245753526765102
Srta. Giovanna da Costa,F,458.702.631-07,28,dcardoso@example.net,786,True,3.0,5.921573745876194,0.0,0.0
Daniela Melo,F,016.958.372-40,18,lpires@example.net,771,False,0.0,9.522519079413744,5.3211218440745265,9.06550853286748
Sr. Daniel Lima,M,685.901.247-11,25,joana84@example.net,701,True,4.0,6.833462071338541,0.0,0.0
Larissa Barbosa,F,670.128.539-21,25,sophia39@example.net,749,True,4.0,9.728565123878798,0.0,0.0
Laura Vieira,F,437.109.865-75,19,rezendeemanuella@example.net,642,True,5.0,9.068864776875156,6.650450762870462,0.0
Evelyn Ribeiro,F,974.231.658-91,18,diasmaria@example.com,796,True,2.0,0.0,0.0,0.0
Pedro Lucas Nunes,M,813.952.670-30,20,joao88@example.com,667,False,0.0,7.912601079744704,5.912161162449477,6.879189256798632
Sofia da Cunha,F,743.029.615-70,18,emanuellacunha@example.org,697,True,5.0,8.944912311407789,5.320896852894894,0.0
Bernardo Ribeiro,M,086.347.291-50,20,da-cunhamiguel@example.org,764,True,1.0,0.0,0.0,0.0
Luiz Henrique Porto,M,379.458.160-10,24,ferreiraisabel@example.org,713,False,0.0,9.933143654590292,6.305454848275827,5.9215777465024
Sr. Thomas Carvalho,M,739.628.154-73,24,wsantos@example.org,659,True,3.0,8.849992967923512,0.0,0.0
Bernardo da Cunha,M,704.153.268-26,27,raul98@example.com,733,False,0.0,9.499165811982888,6.674707235109333,8.269926698285317
Vicente Lopes,M,723.896.104-04,26,sporto@example.net,687,False,0.0,5.3650487644891784,8.035481804610967,8.857730087737528
Rodrigo Freitas,M,156.289.407-20,25,grocha@example.org,760,False,0.0,8.877226745207388,6.395445732877278,6.855232958293271
Caroline Costela,F,150.649.783-75,25,juanrodrigues@example.com,690,False,0.0,6.645179488347782,6.998151825213779,5.193300123436456
Isabella Moura,F,598.167.042-85,20,caua53@example.org,784,True,7.0,9.619061526615784,6.186028507524318,9.20915812713968
Sr. Bryan Cardoso,M,608.429.135-05,18,wjesus@example.com,756,True,6.0,9.439606255595358,9.95385607477061,0.0
Isabel Castro,F,972.684.305-74,19,mariana66@example.org,716,False,0.0,5.317952122214131,8.822230693013603,6.600693382879479
Gustavo Henrique Rezende,M,375.498.120-04,19,fdias@example.com,719,True,7.0,7.303063399323452,5.261182428301862,9.844208193726672
Luiz Henrique Moraes,M,618.429.073-87,21,ycarvalho@example.org,676,False,0.0,6.600646986296577,7.389602865919823,5.693509383556258
Srta. Valentina Cardoso,F,021.794.538-41,25,goncalvesemanuelly@example.com,646,True,1.0,0.0,0.0,0.0
Noah Melo,M,230.147.968-40,25,luigi13@example.org,775,False,0.0,9.246434173434658,9.598110578168566,6.235884998944077
Dr. Murilo Cardoso,M,240.683.519-70,20,zfernandes@example.com,791,False,0.0,7.905935013816145,5.656987362242213,7.61123291230394
Kaique Alves,M,021.756.493-34,18,sabrinacarvalho@example.com,642,True,4.0,6.544276734359613,0.0,0.0
Ana Clara Fernandes,F,695.384.271-73,25,peixotofelipe@example.net,724,True,7.0,5.656652674323257,8.856319907091583,7.672081439474226
Agatha Nunes,F,410.379.265-52,26,ana-beatriz65@example.net,703,True,6.0,7.548095696056849,9.229065984988944,0.0
Erick Dias,M,459.062.831-70,19,gustavo-henriquegoncalves@example.net,722,True,5.0,7.428901437414234,6.656478010372533,0.0
Lara Moreira,F,185.673.492-73,19,monteiroana-sophia@example.org,649,True,6.0,9.287817187007871,8.934650580403655,0.0
Sr. Yuri Martins,M,214.935.670-80,23,samuelribeiro@example.com,649,False,0.0,9.144925356010138,7.025836462094114,9.895606966531133
Srta. Nicole Souza,F,129.674.580-58,21,vitor-hugovieira@example.com,759,False,0.0,5.499916332887746,7.1312872300203285,9.608856010032602
Luiz Fernando Jesus,M,836.924.705-92,20,msilva@example.net,653,True,7.0,5.803983174071816,9.354945596858784,8.798027200889347
Sr. Rodrigo Moraes,M,839.061.542-89,19,moraesbruna@example.com,643,True,5.0,6.286068879445271,8.62359112113375,0.0
Miguel Azevedo,M,257.061.983-30,24,almeidaana-julia@example.org,672,True,7.0,8.014506007203991,5.25870443927984,8.177021346161116
Sophia Gonçalves,F,208.419.653-15,21,fernandespaulo@example.org,756,False,0.0,7.289238058016419,9.12689120127907,6.99992082354873
Augusto Santos,M,142.358.670-08,18,gcunha@example.org,731,True,7.0,5.84551568456838,8.134595335473344,6.666308948488975
Sr. Caio Silveira,M,593.217.068-95,22,nataliapeixoto@example.com,723,True,6.0,7.9692360480206,8.731247240958915,0.0
Giovanna Campos,F,412.876.593-73,28,hcastro@example.com,659,False,0.0,5.971163127656821,8.736416532637962,7.138139916252104
Ana Luiza da Costa,F,718.250.643-26,24,fariasmelissa@example.net,743,False,0.0,9.417350312078849,8.760363885619105,8.92203077733431
Dra. Daniela Rodrigues,F,196.352.078-59,18,barbosamariane@example.com,756,True,4.0,5.982281057592616,0.0,0.0
Pedro Lucas Silveira,M,690.148.352-05,23,maraujo@example.org,640,False,0.0,9.645368894232824,9.568051538259425,9.364940033459195
João Pedro Rezende,M,715.432.068-08,28,biancaaragao@example.net,661,False,0.0,9.163815045167869,9.150775814700314,8.183790535498112
Gabrielly Cardoso,F,735.801.492-88,24,sofiada-rocha@example.org,713,False,0.0,9.696361893447122,9.152888154815695,5.646415350456851
Sra. Camila Porto,F,672.034.895-74,25,raul97@example.com,672,True,2.0,0.0,0.0,0.0
Giovanna Alves,F,016.792.435-43,22,vdias@example.org,678,True,2.0,0.0,0.0,0.0
Srta. Mariana da Mata,F,598.413.670-84,20,bruna53@example.net,697,True,6.0,9.19867657305755,6.88778076896259,0.0
Renan Costa,M,569.208.731-68,21,mouracaio@example.net,771,True,6.0,5.705159362035671,7.5679465855092145,0.0
Dr. Diogo Duarte,M,483.752.691-82,28,goncalvesana-clara@example.org,770,True,3.0,7.5409264947751815,0.0,0.0
Marcos Vinicius da Rosa,M,653.079.418-20,26,vda-rocha@example.net,800,True,7.0,6.183915614025217,8.57911624841444,9.330221279911772
Sr. Theo Silva,M,437.296.518-46,21,da-matafernando@example.org,662,False,0.0,7.023757072584105,9.959987957134757,7.614737415523783
Amanda Cavalcanti,F,687.214.039-96,27,fariasana-beatriz@example.com,653,False,0.0,7.5405598742531454,7.6975325178145315,6.0578551697221705
Luigi Rezende,M,607.815.342-08,24,souzacecilia@example.org,769,False,0.0,5.875587426929116,6.988177472196583,6.953303755811694
Dra. Maria Cecília Oliveira,F,790.165.328-03,20,joao-feliperibeiro@example.net,647,True,4.0,5.653140678658781,0.0,0.0
Matheus Araújo,M,048.361.592-70,25,pedro-lucas10@example.com,743,True,4.0,9.981373657105284,0.0,0.0
Cecília Melo,F,465.197.032-06,18,ialmeida@example.com,645,False,0.0,9.272406721064186,6.772784255331366,6.030353460735457
Sr. Daniel Nogueira,M,147.592.380-50,21,bryan76@example.net,662,False,0.0,8.126842318450255,6.005808862535706,9.590749076234466
Gustavo Nunes,M,382.016.745-53,21,silvaluiz-henrique@example.org,748,False,0.0,7.2028572117356955,6.8324564951739655,6.126461568396425
Danilo Nogueira,M,961.743.208-04,21,diasmelissa@example.net,690,True,4.0,7.4836382691587335,0.0,0.0
João Gabriel Peixoto,M,352.980.716-86,22,cavalcantierick@example.org,671,True,7.0,5.479651720611641,6.112296591746896,8.190752383199388
Maria Azevedo,F,872.465.903-74,24,enzo-gabrielmendes@example.org,694,True,6.0,5.439324142791825,9.437967746883064,0.0
Theo da Paz,M,281.963.074-03,19,da-paznicole@example.org,731,False,0.0,8.931965693715773,7.868576719923684,7.267495755086458
Maitê Monteiro,F,527.903.416-99,19,alanaribeiro@example.org,667,False,0.0,9.788357136299462,9.332446028071141,9.659022386882725
Matheus Silveira,M,932.876.015-12,21,da-luzdavi-lucca@example.org,783,True,7.0,8.06968059956059,8.811318856875943,9.119135012887332
Caio Campos,M,902.813.754-88,28,giovanna27@example.org,800,True,2.0,0.0,0.0,0.0
Bruno Ramos,M,509.812.437-97,25,alana73@example.org,765,True,2.0,0.0,0.0,0.0
Caroline Porto,F,127.549.360-25,23,sofiagoncalves@example.net,783,True,6.0,7.192958065367904,9.890259090237166,0.0
Dr. Luiz Gustavo Nunes,M,769.132.840-04,25,caue19@example.org,697,True,3.0,6.697884399118826,0.0,0.0
Ian Martins,M,983.675.201-30,28,walves@example.net,765,True,4.0,7.040895757917584,0.0,0.0
Lara Teixeira,F,095.273.648-92,21,carlos-eduardo79@example.net,745,False,0.0,5.934939291580937,6.588785239676479,5.716031517324145
Rodrigo da Cruz,M,716.934.208-13,27,isabellada-paz@example.net,794,True,4.0,5.142721150456757,0.0,0.0
Natália das Neves,F,897.103.542-05,20,thiago98@example.com,705,False,0.0,8.631230711077588,7.883764278334636,8.600501238575813
Yago Teixeira,M,260.895.743-92,28,joao-gabriel86@example.net,733,False,0.0,6.259584001948626,6.365383687241619,9.894276032409426
Mariana Rocha,F,768.305.129-21,20,teixeiramaite@example.net,745,False,0.0,7.402846971151844,9.74848878373911,7.037919082046054
Marina Lima,F,136.094.752-34,18,rafaeladuarte@example.net,735,True,6.0,5.013582988045442,5.900009672045384,0.0
Sr. Miguel Teixeira,M,549.128.607-94,24,rezendevitor-hugo@example.org,730,True,3.0,5.497329884738095,0.0,0.0
Giovanna Porto,F,921.084.637-04,20,danilo34@example.org,658,False,0.0,9.404046889041492,5.465131584292906,8.716998031915871
Dr. Augusto da Conceição,M,329.470.168-31,23,ana-luiza14@example.net,751,True,2.0,0.0,0.0,0.0
Isabel da Rocha,F,871.469.520-02,20,marcelada-luz@example.com,720,False,0.0,6.788509155352294,9.977334115412523,9.211886226976528
Sra. Ana Vitória Teixeira,F,361.724.589-73,26,leandrobarros@example.net,681,True,1.0,0.0,0.0,0.0
Sra. Lorena Ribeiro,F,371.659.824-00,23,costelaemilly@example.net,649,True,2.0,0.0,0.0,0.0
Isis Fernandes,F,357.192.406-16,18,vitor24@example.org,718,False,0.0,6.986437115512665,8.115262404426025,9.790630532567626
Davi Luiz Castro,M,587.193.402-14,22,dsouza@example.com,693,False,0.0,7.054377601996804,6.039160777121124,7.951741901572431
Gabrielly Cunha,F,763.189.502-30,25,costelaeduardo@example.com,791,True,7.0,5.439790238307356,7.361773211684265,5.73025431637417
Cecília Azevedo,F,947.085.261-30,20,castronina@example.com,698,False,0.0,5.605288923606485,6.753486461274136,6.235447349707778
Lavínia da Mata,F,804.156.729-02,28,goncalveslara@example.net,703,True,4.0,8.838870761373403,0.0,0.0
Sr. Enzo Alves,M,204.187.695-67,24,caldeirajulia@example.org,681,False,0.0,5.807773308485748,9.619954417445696,5.061824676561737
Gabrielly Nascimento,F,391.274.085-23,21,novaesbeatriz@example.org,693,True,6.0,8.808495084684356,8.354584014648829,0.0
Lavínia Almeida,F,950.641.723-70,27,carolina16@example.org,724,False,0.0,6.729426437436329,6.989639659287624,6.461846947642258
Marcelo Alves,M,650.324.897-00,26,jsilveira@example.org,695,True,3.0,7.6520314193122365,0.0,0.0
Dra. Daniela Nunes,F,276.384.519-37,23,bsales@example.net,698,False,0.0,5.255251201862983,6.558428967706494,6.031011949797751
Levi Pinto,M,896.250.371-95,19,vpereira@example.org,685,False,0.0,5.422202155707077,9.909039635677788,6.371254339284977
Sophia Oliveira,F,428.605.179-01,21,alicia78@example.org,743,True,3.0,7.981393370305284,0.0,0.0
Augusto Lopes,M,258.934.076-10,24,lopesisaac@example.com,694,True,6.0,6.738828950434972,9.699406227202337,0.0
Lívia Correia,F,238.071.546-71,26,lucas05@example.com,683,True,5.0,6.140349644888018,8.848737528666879,0.0
Bryan Vieira,M,845.107.923-79,22,yda-conceicao@example.net,756,True,1.0,0.0,0.0,0.0
Larissa Barbosa,F,731.450.962-06,20,arthurdas-neves@example.com,742,True,5.0,9.392097846795243,5.898255493816392,0.0
Erick Teixeira,M,083.675.942-74,25,kalmeida@example.org,718,True,2.0,0.0,0.0,0.0
Milena Rezende,F,245.981.703-79,19,barbararamos@example.org,693,True,6.0,5.401043523250843,5.368925992093822,0.0
Kevin Moura,M,379.204.681-40,24,eloah83@example.com,694,True,1.0,0.0,0.0,0.0
Isaac Fogaça,M,379.815.246-28,25,lorenapeixoto@example.com,706,False,0.0,7.732951713685703,9.855236573792602,9.300712768822947
Ana Clara da Paz,F,816.307.945-20,22,krezende@example.com,680,False,0.0,6.257633176903773,6.549643151494387,8.339270597176172
Sr. Luiz Felipe Viana,M,801.965.327-95,20,yuri16@example.org,744,False,0.0,8.330714500268698,9.96001106326753,5.634582678646172
Dra. Bianca Almeida,F,190.283.564-60,21,natalia12@example.com,783,False,0.0,8.757791054267111,7.159868364309201,5.623323619423101
Lucas Barbosa,M,687.204.359-83,23,kamillyda-rosa@example.com,772,False,0.0,9.859770539788267,6.107193296509795,5.190831210177079
João Guilherme Vieira,M,980.437.216-96,19,maria-clararibeiro@example.org,763,False,0.0,7.924919225916896,5.276425924932448,6.226810804798228
Dr. João Gabriel Aragão,M,780.126.349-96,18,dcunha@example.com,740,True,6.0,7.062466331727856,7.404531179229139,0.0
Davi Lucas Nascimento,M,728.306.194-04,20,camilada-paz@example.com,692,False,0.0,8.130744326783638,6.0213951538041925,6.23407176241302
Rodrigo da Costa,M,983.475.062-56,25,gbarros@example.org,693,True,2.0,0.0,0.0,0.0
Luiza Cardoso,F,123.607.548-07,28,yagosales@example.org,740,True,6.0,7.008019182489537,8.0211572926493,0.0
Vitória Ferreira,F,760.142.539-80,27,gda-luz@example.net,678,True,7.0,6.543143384421551,9.073769731119643,9.959236738445814
Sra. Luna Alves,F,284.051.639-05,28,imoraes@example.net,743,False,0.0,7.825344089826876,8.915972895944137,9.769182661690618
Lucas Barbosa,M,168.732.405-08,24,melomatheus@example.com,739,True,4.0,7.273518796608002,0.0,0.0
Caio Nogueira,M,536.297.048-83,21,umoura@example.org,751,False,0.0,6.468201541469311,8.046638042529747,9.64011463635281
Ana Luiza Nascimento,F,608.715.493-01,26,bernardo65@example.com,706,False,0.0,7.562843754843212,5.9676655674390915,5.048110446439141
Isis Nogueira,F,348.106.529-98,18,vinicius43@example.com,656,False,0.0,9.491706958443203,8.602665282739332,7.865288234956053
Samuel Cardoso,M,285.317.906-03,23,franciscooliveira@example.org,670,False,0.0,7.473033454570652,7.472943892832952,9.81948580737918
